CustomerID,Exited
15601012,0.8230155069096909
15734762,0.9201480422410832
15586757,0.08114852676060981
15590888,0.16690278217562585
15726087,0.3422595660729499
15769504,0.14316763183403014
15801832,0.30549316208018373
15632826,0.13010410468479397
15794413,0.09566314098714952
15677117,0.1329102793790825
15686999,0.09880046533683476
15588350,0.32531295319871667
15713354,0.20366417212788046
15750772,0.13602309653685252
15628824,0.14698528361579336
15631681,0.14437433933731167
15763218,0.06140734907591851
15743538,0.028628007443523625
15807194,0.07869252050505253
15717231,0.20159289635832525
15762110,0.02179006768035141
15638424,0.061633915631503874
15609804,0.013147324843197751
15762091,0.14636502740683693
15614847,0.30789579572925363
15609299,0.09175596426764004
15643967,0.12528251732665166
15701741,0.17183954368736734
15575409,0.22328754132281667
15620751,0.02013873686923054
15712303,0.13555819553189427
15571305,0.2596303915300437
15617082,0.07873247247576211
15734438,0.026817693081455353
15660422,0.01419362927985365
15758056,0.016634951699453164
15647546,0.21324312615498164
15799932,0.02580238053901446
15669253,0.07194018253856654
15591010,0.6307016880919616
15810711,0.07332533015447629
15798470,0.74703945476972
15668575,0.6866148077611625
15728829,0.10075950728365295
15628144,0.16976850051133713
15777452,0.3972588472452262
15680421,0.15930770880313241
15718673,0.2294650338360229
15735106,0.05582843460912213
15574072,0.2844583999005583
15600583,0.14490765081189888
15658969,0.6966558482722928
15713378,0.02658593035517422
15689061,0.1530371110317128
15655794,0.024737373313862946
15603203,0.07521737568768816
15670029,0.039803196236245085
15744913,0.08319033086579694
15774630,0.5297682012070701
15694566,0.1539809436142983
15650244,0.06138616748161946
15701376,0.04924106539110561
15593365,0.10012686308251868
15603465,0.34464691639150075
15668889,0.8448384613334262
15642160,0.05474076419465799
15608338,0.9192986373720222
15658577,0.6860677860003626
15723105,0.14033406520931876
15661656,0.01777368803992216
15586970,0.37969516987016294
15700549,0.06591845213185282
15669782,0.36703910005238916
15715939,0.02723919089347993
15679663,0.05256544680484437
15754168,0.2533061164080981
15638068,0.018025748219393768
15755722,0.15117051109005616
15580068,0.0162784582956963
15737647,0.718922752737041
15624595,0.12552971725450923
15697270,0.11994675086253041
15588449,0.09164461626987012
15696744,0.1630104190636051
15759456,0.04380282733570404
15606133,0.039207752571403104
15779182,0.4806362862023395
15732281,0.20643520763545292
15590810,0.41114003782701486
15700325,0.07299962944927348
15681220,0.03628501348587562
15609676,0.18992913108158074
15699523,0.763473735996724
15691647,0.10895331239977611
15722611,0.4523611042076023
15678427,0.05120922867704956
15756824,0.4659170144458479
15578747,0.03904409858464031
15727811,0.8000197699585222
15702337,0.014850329398020811
15571476,0.14213783547889056
15682639,0.010827234051132215
15804864,0.058774807123809586
15626156,0.1004869578851625
15808389,0.19650943079156097
15568573,0.5903382301509219
15630641,0.1418553404027963
15617507,0.045052126592575015
15743456,0.047218087315550286
15668347,0.016252397860918588
15661936,0.1964198100043316
15777067,0.2973006770131132
15789753,0.1427187449903632
15677871,0.10501325739317062
15659475,0.10597875687190622
15720338,0.16385260075054756
15720110,0.06558853173343081
15730394,0.1293064618062907
15743673,0.04591983407889453
15681705,0.01675175565374699
15745030,0.1466555093794129
15668032,0.1295728411113048
15726960,0.02524191470569138
15672756,0.10227865935170045
15762928,0.38813197110113046
15707011,0.40009389318130706
15681671,0.04332359164039407
15772781,0.7300274737306668
15575410,0.1021156936387646
15646082,0.1215763549426837
15807433,0.10859077785707617
15766575,0.7801063267210931
15660316,0.2907812791744045
15776518,0.21216750687228736
15773779,0.2980730667405852
15666163,0.221951180185216
15680706,0.7127071988086038
15771442,0.14354722449839782
15687270,0.27801617876426843
15702566,0.06497655158650631
15796370,0.143578404462746
15624293,0.4561668251062389
15603135,0.8269193800361778
15725679,0.6338088925286433
15586880,0.1176307516807987
15638803,0.033456627717756815
15691875,0.2809522987295577
15607874,0.07832204492289907
15641389,0.5050904296003121
15783477,0.22512396692514833
15725039,0.03461203738091197
15580203,0.1739850525715898
15650432,0.17744148719720002
15698786,0.1844055663537855
15691483,0.0560589047351511
15726490,0.31168887856650307
15612832,0.08303286040508542
15681316,0.13822375017068347
15626710,0.12999400792643637
15692575,0.15218655130558442
15573452,0.40548518492384056
15765375,0.5678763539061359
15768387,0.06713809731923778
15752885,0.21995222680838633
15698619,0.054578503766718675
15670427,0.1559419762132385
15686743,0.03077243078984258
15636634,0.163631131957243
15712930,0.2800824690298402
15690589,0.19367165546202095
15776047,0.03126169911731638
15778157,0.07421619557480198
15611644,0.14535630109649778
15768530,0.02285298469660191
15688713,0.2611628116985975
15632521,0.4530310560596015
15581620,0.5457659546431014
15627881,0.01984958833488386
15712813,0.8256584024301261
15620735,0.15055803959870975
15583067,0.09107309522872738
15743076,0.04189140913807054
15754569,0.08781340736798633
15653620,0.05075049077636142
15597394,0.14563071689337356
15776733,0.18909469301122594
15583764,0.23489548593784293
15632503,0.15735950662951262
15671322,0.25415323361454617
15756301,0.11242766296896615
15730793,0.4824182420802961
15806941,0.20575017947262958
15759317,0.08387693538315254
15749807,0.032465576903331884
15620832,0.059121357787318966
15715078,0.06554600819108912
15802207,0.1760651604416273
15572050,0.5608010772186112
15803078,0.04367286921919182
15677087,0.15882517973424704
15569641,0.36659499057804545
15799635,0.7420709317172408
15605276,0.03169912916668968
15620323,0.1203244479312062
15791302,0.01953808882572488
15667633,0.05194637607214297
15619898,0.08407491799315966
15634375,0.03901083494166611
15602043,0.33912665896638794
15786215,0.547000305558517
15593773,0.02825905072157571
15813163,0.20435995612190005
15613463,0.273470314769678
15773503,0.010241955571785057
15698324,0.13690868912659318
15742504,0.028558952863655892
15686461,0.29812821487758095
15606115,0.49284954433392686
15751774,0.1578517480200301
15670345,0.2932993529538895
15806486,0.2665087402338216
15755642,0.011852289920308836
15801934,0.04835674081425104
15807593,0.17664894998126446
15784687,0.11036702045112382
15624596,0.07180445706900741
15631359,0.16812071377021273
15748473,0.025994004053594675
15687094,0.050577888936934275
15754342,0.4667144996074469
15602841,0.03346874243289048
15698716,0.5552821273523809
15602797,0.8209972647658761
15566380,0.05522684347568611
15767358,0.4050868558323825
15580252,0.3509271486558266
15779904,0.021663979115869654
15724623,0.23341098581961092
15615096,0.025537649151515875
15640161,0.24757425420059725
15594651,0.0877331926906831
15685829,0.023901957161649154
15769110,0.19912590737829178
15663134,0.12311738065741203
15594720,0.15136907292226348
15711572,0.1586094159411619
15713479,0.02382978458258068
15602479,0.07934203874602558
15751912,0.026648131392838757
15807473,0.015047517150917953
15572461,0.100622610368159
15742091,0.35018886687726836
15795224,0.2364145280292191
15701109,0.18167652668195586
15568006,0.7207695597609516
15683618,0.11347558981025985
15603378,0.11456148331218126
15751167,0.06198051834039541
15747677,0.15264516722378219
15662532,0.07235429867573694
15581036,0.17546671086583185
15709523,0.07689927212208242
15674929,0.03635573191012839
15723851,0.28806867593374963
15594340,0.19788452384053426
15766205,0.2171197523624503
15700772,0.13263805695011607
15754267,0.0789589757192068
15783019,0.8849641629001163
15759684,0.16699298374482907
15758836,0.029409809602947555
15798737,0.014426637240315433
15624423,0.12391592771087931
15798256,0.30129900903157397
15812197,0.13928654395334022
15672754,0.23793163030462086
15813095,0.00925755481945319
15696900,0.08444233523133385
15632899,0.09498874353591172
15574012,0.2807659085318341
15797686,0.08106938181198478
15698028,0.07529508794926647
15681332,0.406525753402303
15622631,0.27800836519757854
15644103,0.14489210890385093
15749114,0.021197918658039897
15744368,0.2360579889563686
15625080,0.79706806195556
15715541,0.2794323302969534
15646196,0.1364259660424233
15570299,0.21002756781840026
15715532,0.14404486097537986
15645569,0.10249165273606559
15571081,0.2521464881454359
15700752,0.01988363109413492
15737025,0.5568860957562933
15752912,0.029590639758773424
15647975,0.14073626017276916
15599211,0.05908135946495536
15720820,0.06089942964027681
15714260,0.06033354469670031
15723858,0.041840877028085977
15624611,0.05658808971265917
15585907,0.05167414434194909
15592773,0.9016797799857347
15601569,0.2691229914577984
15617401,0.04328151388100779
15585255,0.2907944944868413
15768816,0.2651364304136513
15625586,0.07756953262390862
15740345,0.37480187414345423
15719991,0.7093606367750813
15626795,0.2657900206220559
15639049,0.07472076491803734
15656322,0.1507846057373656
15678572,0.07135651786991348
15734058,0.11959615684292171
15744789,0.26522171247159576
15570002,0.9555090068357334
15792868,0.41258503321327183
15733964,0.344300575604386
15604782,0.1755380144674158
15693200,0.07422813738529457
15638882,0.8433142087734149
15783225,0.7751483661318957
15653547,0.38825662879135864
15570073,0.4108148034997848
15778604,0.2041055548502118
15692977,0.16093308350720537
15746594,0.18145957340750218
15616922,0.06440145965006938
15585133,0.09909369800731166
15676909,0.04079580462521733
15814940,0.03668855817490693
15790782,0.17932051149576078
15794560,0.43858310054804195
15678882,0.2833149491419067
15668767,0.06428262711469167
15698927,0.02774612131364932
15738042,0.04332146969702236
15693904,0.04138734475405635
15708228,0.21184174770053604
15581893,0.24355448427454984
15696826,0.07092843392306142
15657829,0.1901804783622131
15800049,0.26804632060013683
15581198,0.39533755800046705
15757632,0.21805327419670356
15598751,0.7795960843114481
15778934,0.08233884050891882
15729515,0.055234930338582455
15651140,0.2527515011899044
15600258,0.06833411627708048
15790336,0.03924852883885641
15657321,0.07173491508758602
15617348,0.12806807621041347
15630413,0.041258620629854754
15622321,0.13973196365609072
15709653,0.020723452521548155
15767594,0.03085671582408713
15656707,0.09013774923255964
15676835,0.02815473514728533
15804075,0.24174482596082197
15655082,0.862940085005294
15570769,0.179777031496591
15741643,0.12065311851585298
15576111,0.2580645913735418
15747208,0.663885232483409
15591607,0.10491420998186239
15673907,0.036073530563856794
15731755,0.2240149388538844
15667889,0.04678269670079379
15693381,0.049181711855221966
15603247,0.23818153574781692
15611947,0.08323757823000204
15743193,0.05347139103100252
15722758,0.03569832919920615
15738751,0.25920152667725566
15613085,0.21459509603561677
15801473,0.041438808270678654
15624892,0.09513549079883996
15771855,0.01916877378337568
15616451,0.3396493755284353
15653776,0.8823432290335492
15792305,0.8795939425131558
15677955,0.271786935230928
15752097,0.20073299054194182
15702561,0.06394332054828573
15811970,0.08176267394692523
15580912,0.06093218521927477
15636105,0.07154640188327115
15711219,0.3938311588286092
15719931,0.05235967154171193
15617304,0.03639207024781437
15626008,0.5349389249843819
15649744,0.3237705775929341
15577064,0.08741405661618523
15694376,0.9093573773306335
15730360,0.01956260567761076
15754952,0.3919470457207991
15728480,0.043791562958094034
15802501,0.08370613219751247
15595426,0.21049688783245554
15731815,0.860537325522806
15654156,0.12804927304929256
15808526,0.49723431304318283
15667632,0.07516716688122299
15811589,0.061603054137706365
15600879,0.12475410302190512
15633854,0.05530100746111304
15765311,0.17726413464368942
15769902,0.02626140638706836
15738835,0.10168754644089134
15690440,0.09029778307371776
15568982,0.04257951068028716
15592091,0.04746534229663783
15753969,0.1918578299409125
15702434,0.028327091402820224
15767391,0.030274412857750694
15720155,0.10149806457954975
15812850,0.09694599755119095
15783589,0.06262126921103954
15790958,0.02003993977891472
15610383,0.7936645863261168
15703394,0.010470674304787438
15679813,0.15170645877877026
15653347,0.6747904430665885
15641688,0.07438440179406393
15609735,0.4799598681052114
15618950,0.04014752040356683
15636982,0.2990538017562583
15778975,0.8322589915336852
15683562,0.03947110260951928
15718454,0.17945522071790804
15803136,0.2992207832139026
15669490,0.08113882777075432
15611961,0.012472351405590283
15577988,0.0547519149289373
15621267,0.18024769128129756
15809837,0.2916763654140684
15721181,0.15112815099081975
15773591,0.18879063408741562
15638871,0.10498562093454648
15725882,0.13570987933344017
15727868,0.08773778542047923
15720134,0.05300700051933593
15804002,0.09156648547790355
15723827,0.08383293573582831
15737047,0.543668037201354
15789955,0.6559217813929401
15706116,0.2587607810058292
15575679,0.09400441820364146
15782778,0.04033649560337388
15714658,0.027044864104467554
15708650,0.041695132623273255
15713912,0.37761921237780877
15644280,0.3209767629635529
15737133,0.18241820787613428
15752626,0.07378256480905555
15789563,0.46574725615065204
15632280,0.7671313327768439
15636541,0.12566921429023795
15684318,0.2813657492346924
15708212,0.7391947326599508
15576641,0.11993267809915284
15663939,0.16294433356660754
15641110,0.26799511667934894
15748608,0.21922214458580544
15742028,0.031463540223714045
15573888,0.5492146494498225
15772604,0.056759158150304835
15599124,0.035097769816154055
15692291,0.15888342553824894
15727138,0.056507442678540895
15776824,0.04610940848431859
15774104,0.027889218162769756
15809286,0.060552318881698756
15754577,0.7138491408339367
15805104,0.04406043082509137
15596175,0.2699317728085239
15806546,0.5939688037259067
15731865,0.007332345440251667
15623695,0.035124316706599885
15613427,0.47995894921247123
15707114,0.020476889760147256
15687903,0.027153532460492395
15746035,0.058600886887199846
15705735,0.06193306127460672
15675964,0.3016844726229391
15620756,0.4344756453780074
15647301,0.245943894147543
15762745,0.16731282634969408
15685628,0.03155680090054066
15633233,0.7376351349052908
15683657,0.09105737960489874
15803032,0.2389981889617517
15764237,0.02116840237714189
15767871,0.06761980139463296
15812184,0.20613497630326813
15775235,0.19945347428235094
15778368,0.7525333598592701
15609160,0.009274569246808645
15660505,0.7042878667033375
15654964,0.5341975307844007
15777958,0.03671438857311305
15797194,0.07562855585752269
15659305,0.07231590190845333
15771417,0.21785983994669134
15603216,0.011625138215634413
15662578,0.14638945366011513
15787825,0.13529594727918684
15688876,0.03737843084367168
15690452,0.7825975808362307
15738672,0.13842176640311307
15640905,0.07576147022503445
15576313,0.3494294298900874
15580579,0.2662155680350853
15734588,0.059935565919031736
15756655,0.03361241037341092
15595537,0.3601029508091891
15666652,0.05170174998050306
15660200,0.016949403222145422
15733460,0.018441066227651425
15765415,0.3191903200197657
15721207,0.38362652988612034
15742834,0.3547274456444175
15594039,0.044753872349233746
15707968,0.03851257186394927
15812616,0.6992236492079271
15813159,0.3749509357913374
15808905,0.101005867943291
15735346,0.2502579836158003
15746258,0.0549856270308152
15709252,0.09749144182519784
15629002,0.0387825416476299
15591932,0.09158814664119469
15582090,0.3328270579034118
15684868,0.8497001383989948
15765048,0.014391101324140091
15570859,0.0764804434008805
15814267,0.0732365432912871
15736043,0.05200084426931542
15720943,0.5771399856337746
15640418,0.34026456814786726
15656096,0.09661443997368069
15749688,0.026980739119774735
15807120,0.7627568228931234
15614813,0.775947210953667
15630511,0.028476217289115216
15622117,0.03196996494979414
15605284,0.018631370464734814
15778154,0.5715703932717221
15649112,0.07497212010262476
15737795,0.1841521773836665
15572294,0.15047901663597188
15751561,0.7659982202767074
15788291,0.1893415806849562
15709511,0.06885539089093276
15573112,0.09714920954312455
15738936,0.04689529626651654
15625445,0.04244004196225081
15680685,0.10520257587439576
15687477,0.23379727919129692
15750574,0.04492719643201795
15670738,0.4938841381055214
15742798,0.12409373308591692
15734044,0.13275159821505414
15649414,0.2862658287977034
15566563,0.12163989950957171
15727291,0.11366425733622401
15690153,0.09844397699815177
15713608,0.09300112585251247
15613886,0.4533316489369201
15799811,0.2842171201184646
15673342,0.01692944916632921
15656454,0.09952913694310743
15805637,0.7674034409593692
15785485,0.23069631026819515
15665238,0.21079402164750163
15596624,0.03258220025960907
15777904,0.05331604648847173
15596979,0.06118461709069461
15675380,0.3357720802208998
15782941,0.009006382445832437
15774882,0.08528299115455462
15784301,0.12256848618050763
15632079,0.2801502082968294
15602280,0.13018258933695004
15652700,0.013778957325952457
15660809,0.030870688785181136
15586243,0.23896292409640682
15605263,0.0949538335808365
15814772,0.4037790930976536
15597536,0.47084252232437523
15770631,0.0693449904471227
15711130,0.09766058364929506
15657439,0.0417260140946929
15585777,0.07410072785869745
15680918,0.11617912904074586
15617206,0.22309149531530229
15578835,0.28754970363997556
15771509,0.17154852557412803
15622454,0.03252773851022435
15589312,0.07319854265550163
15583597,0.23744720837487304
15761506,0.029345544151457282
15740442,0.54330530597075
15713644,0.02991290171592484
15774491,0.048991887275602795
15667392,0.10133983533894199
15582149,0.09339739384587807
15682472,0.07875318955540396
15589431,0.4698333142980712
15643916,0.2689217434668177
15624397,0.2878430307286858
15650454,0.08653685773745018
15758845,0.1772778412655375
15674932,0.1557979097364011
15721116,0.061460571564206055
15766183,0.1852593193616892
15798429,0.016999612917064512
15595917,0.1127131559171431
15759066,0.3805524005298132
15792151,0.04673528450571868
15752081,0.7805320705895311
15601045,0.06912031727919589
15588535,0.08347744770249527
15696859,0.17954131193251238
